Date;Obs;Sim;lb:0.05;ub:95
2019-11-25;34.084286;34.481168;34.410790;34.556407
2019-12-02;34.131429;34.487137;34.395069;34.538020
2019-12-09;34.165714;34.506895;34.457600;34.585672
2019-12-16;34.240000;34.502436;34.434023;34.584350
2019-12-23;34.270000;34.546438;34.506860;34.592034
2019-12-30;34.301429;34.563894;34.498468;34.619799
2020-01-06;34.307143;34.535973;34.480290;34.597631
2020-01-13;34.340000;34.514294;34.458432;34.590248
2020-01-20;34.400000;34.592368;34.530366;34.652733
2020-01-27;34.394286;34.578479;34.521032;34.640641
2020-02-03;34.480000;34.584806;34.513253;34.645485
2020-02-10;34.614286;34.727408;34.658230;34.804966
2020-02-17;34.775714;34.835846;34.756404;34.894280
2020-02-24;34.841429;34.922017;34.835721;35.016356
2020-03-02;35.092857;35.097989;35.036962;35.161217
2020-03-09;35.064286;35.150866;35.078382;35.206479
2020-03-16;35.097143;35.202278;35.124523;35.261245
2020-03-23;34.965714;35.174916;35.095534;35.244978
2020-03-30;34.834286;35.115216;35.060221;35.191861
2020-04-06;34.734286;35.015696;34.979364;35.055591
2020-04-13;34.635714;34.936883;34.896365;34.971507
2020-04-20;34.548571;34.808394;34.740819;34.884658
2020-04-27;34.478571;34.737341;34.659431;34.798948
2020-05-04;34.414286;34.619574;34.560390;34.705805
2020-05-11;34.354286;34.616990;34.554813;34.662385
2020-05-18;34.291429;34.515338;34.464270;34.571642
2020-05-25;34.235714;34.475087;34.395412;34.572614
2020-06-01;34.185714;34.412270;34.362886;34.486728
2020-06-08;34.152857;34.353946;34.299872;34.424059
2020-06-15;34.101429;34.316113;34.255615;34.371747
2020-06-22;34.054286;34.285567;34.225891;34.346751
2020-06-29;34.010000;34.256770;34.203401;34.331032
2020-07-06;33.972857;34.246256;34.196025;34.312061
2020-07-13;33.948571;34.231326;34.136687;34.336156
2020-07-20;33.925714;34.255685;34.175614;34.322035
2020-07-27;33.880000;34.190899;34.123298;34.269565
2020-08-03;33.835714;34.213422;34.137621;34.274059
2020-08-10;33.774286;34.133485;34.067225;34.206864
2020-08-17;33.712857;34.045627;33.976657;34.104210
2020-08-24;33.662857;33.955463;33.891401;34.067174
2020-08-31;33.652857;33.938807;33.837598;34.026509
2020-09-07;33.634286;33.936705;33.855474;34.016521
2020-09-14;33.621429;33.925234;33.874138;34.011875
2020-09-21;33.582857;33.884811;33.832170;33.956031
2020-09-28;33.552857;33.838153;33.727336;33.903603
2020-10-05;33.532857;33.778301;33.688366;33.850348
2020-10-12;33.515714;33.737557;33.683725;33.773622
2020-10-19;33.504286;33.782461;33.710166;33.840695
2020-10-26;33.500000;33.760879;33.688485;33.819739
2020-11-02;33.504286;33.788413;33.734344;33.858546
2020-11-09;33.541429;33.821991;33.765976;33.876468
2020-11-16;33.552857;33.807941;33.751686;33.842358
2020-11-23;33.547143;33.795360;33.718306;33.852599
2020-11-30;33.562857;33.820978;33.770178;33.882747
2020-12-07;33.578571;33.812335;33.748817;33.883722
2020-12-14;33.577143;33.825200;33.763866;33.888909
2020-12-21;33.575714;33.836119;33.772303;33.915640
2020-12-28;33.661429;33.881838;33.812256;33.946460
